sample_index,timestamp,bearing_1_rms,bearing_1_peak,bearing_2_rms,bearing_2_peak,bearing_3_rms,bearing_3_peak,bearing_4_rms,bearing_4_peak,hours_from_start,bearing_1_threshold,bearing_1_anomaly_flag,bearing_2_threshold,bearing_2_anomaly_flag,bearing_3_threshold,bearing_3_anomaly_flag,bearing_4_threshold,bearing_4_anomaly_flag,any_anomaly_flag,anomaly_status
113,2004-02-13 05:12:39,0.07797731008871667,0.417,0.09652016492074662,0.508,0.10516777077491765,0.662,0.056624871947288984,0.229,18.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
114,2004-02-13 05:22:39,0.0760653325402126,0.413,0.09496543496394162,0.53,0.10219368291692496,0.627,0.055369776136218934,0.249,18.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
115,2004-02-13 05:32:39,0.07680503453601284,0.374,0.09611660500565186,0.444,0.10160464438088264,0.835,0.054746832992021106,0.271,19.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
116,2004-02-13 05:42:39,0.07551238321978224,0.408,0.0940717637153446,0.396,0.10373754066754234,0.784,0.05564652366233784,0.247,19.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
117,2004-02-13 05:52:39,0.07894839654107137,0.452,0.09537669789814032,0.444,0.10380714187895804,0.564,0.056143529009222204,0.244,19.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
118,2004-02-13 06:02:39,0.07721538210988145,0.388,0.09530873020208787,0.444,0.10448579215242018,0.659,0.05524544752878965,0.295,19.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
119,2004-02-13 06:12:39,0.07775822278664488,0.393,0.09702652866935414,0.461,0.10288462729292032,0.625,0.0565066277051584,0.254,19.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
120,2004-02-13 06:22:39,0.07727334295376381,0.417,0.09528412051882977,0.53,0.10402577688178721,0.73,0.05557835957217859,0.286,19.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
121,2004-02-13 06:32:39,0.07669008183816046,0.422,0.09601223015764059,0.618,0.10138993272032115,0.781,0.05568775077104031,0.254,20.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
122,2004-02-13 06:42:39,0.07812782526141454,0.405,0.0959725775653194,0.471,0.104486888942764,0.688,0.054599951350710926,0.278,20.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
123,2004-02-13 06:52:39,0.07781836762515486,0.437,0.09466636495766,0.566,0.105521366273539,0.891,0.05572083475488545,0.261,20.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
124,2004-02-13 07:02:39,0.07918462868462461,0.381,0.09617966687565777,0.43,0.1023195240888347,0.732,0.055697047354275206,0.249,20.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
125,2004-02-13 07:12:39,0.07639264641168841,0.366,0.09382379959846941,0.437,0.10248658806117938,1.008,0.054557098547788674,0.249,20.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
126,2004-02-13 07:22:39,0.07713871940374692,0.43,0.09697441421178449,0.542,0.10336590894880429,0.901,0.05498807976294158,0.266,20.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
127,2004-02-13 07:32:39,0.07619743481420897,0.376,0.09470764353599251,0.457,0.10166782591445474,0.754,0.05401776237816362,0.229,21.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
128,2004-02-13 07:42:39,0.07634856558440947,0.374,0.0946982734176355,0.466,0.1022864579620483,0.681,0.05547390116926607,0.283,21.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
129,2004-02-13 07:52:39,0.076352099612482,0.4,0.09508725639182676,0.427,0.10461731602607668,1.094,0.05575763330589813,0.295,21.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
130,2004-02-13 08:02:39,0.07497011253451272,0.347,0.0942338454428828,0.598,0.10142742243340493,0.991,0.055087321483997115,0.244,21.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
131,2004-02-13 08:12:39,0.07599478131496513,0.332,0.09625249185086067,0.547,0.10460119973656194,0.671,0.05510691800590353,0.22,21.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
132,2004-02-13 08:22:39,0.07637512818370995,0.464,0.09520744774159609,0.449,0.10565800912651215,0.845,0.055337148462854494,0.251,21.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
133,2004-02-13 08:32:39,0.0761586642390206,0.364,0.09425926264166297,0.488,0.10217507402470098,0.901,0.054875149042365935,0.247,22.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
134,2004-02-13 08:42:39,0.07675040716504376,0.386,0.09500282505051165,0.408,0.10593586397151168,0.71,0.05482591902088259,0.239,22.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
135,2004-02-13 08:52:39,0.07775600390052285,0.444,0.09593354913485362,0.562,0.10356373316065752,0.823,0.05550670708346875,0.229,22.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
136,2004-02-13 09:02:39,0.07829207447616425,0.403,0.09507793729439155,0.457,0.1046448014602553,0.913,0.05489470923105887,0.244,22.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
137,2004-02-13 09:12:39,0.0777104419815558,0.396,0.09657091412572485,0.422,0.10468037032624897,0.847,0.05597732564465835,0.242,22.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
138,2004-02-13 09:22:39,0.0764751437227932,0.361,0.09609366412597789,0.396,0.10254623457060418,0.72,0.05553490465253024,0.271,22.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
139,2004-02-13 09:32:39,0.07780436422076126,0.417,0.09666202319688753,0.505,0.10351844713134163,0.645,0.056205965402926765,0.229,23.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
140,2004-02-13 09:42:39,0.07521345503538164,0.344,0.09516606527785391,0.42,0.10022655634938403,0.762,0.053680004387981844,0.247,23.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
141,2004-02-13 09:52:39,0.0767870829209941,0.361,0.09511548798533023,0.493,0.10037624483583628,0.618,0.05532723276603372,0.249,23.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
142,2004-02-13 10:02:39,0.0774211301679611,0.439,0.09544300798611441,0.427,0.10390878897273921,0.762,0.05526149926287967,0.234,23.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
143,2004-02-13 10:12:39,0.07658231248752874,0.515,0.095,0.491,0.10404080549949801,0.867,0.055765287894750215,0.315,23.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
144,2004-02-13 10:22:39,0.07677764732593889,0.371,0.09611532633784921,0.452,0.1044486091955782,0.952,0.05497367400842311,0.247,23.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
145,2004-02-13 10:32:39,0.07591135480982078,0.417,0.09461161847051014,0.474,0.10321463386812575,0.769,0.05557025220104278,0.3,24.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
146,2004-02-13 10:42:39,0.07588479877779788,0.425,0.09652748783741927,0.522,0.10802627537722015,1.069,0.05481599012548711,0.261,24.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
147,2004-02-13 10:52:39,0.0760569816198684,0.381,0.09558710850580218,0.518,0.10296203601024506,0.676,0.05516893489050813,0.266,24.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
148,2004-02-13 11:02:39,0.07562556107746408,0.452,0.09549851699396632,0.405,0.10203466495050836,0.781,0.056758812039547,0.276,24.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
149,2004-02-13 11:12:39,0.07621096753266964,0.361,0.0941355405784659,0.632,0.10170933688204035,0.796,0.05505207362622116,0.31,24.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
150,2004-02-13 11:22:39,0.07680135350624119,0.388,0.09579958812011864,0.542,0.10260619260901725,0.635,0.05491766697961937,0.308,24.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
151,2004-02-13 11:32:39,0.07515800641138891,0.403,0.09452217983345894,0.498,0.10095040455435283,0.708,0.05509826626412577,0.249,25.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
152,2004-02-13 11:42:39,0.07893970887150997,0.466,0.09493181403726703,0.469,0.10437411068109155,1.018,0.055997613910521896,0.281,25.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
153,2004-02-13 11:52:39,0.07692398274331452,0.435,0.09592588437418104,0.461,0.10291636423496388,0.635,0.05503287902188563,0.247,25.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
154,2004-02-13 12:02:39,0.07649164163641918,0.376,0.09518267746729837,0.466,0.10465837561293172,0.776,0.056423895266378504,0.273,25.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
155,2004-02-13 12:12:39,0.07650745183017714,0.342,0.09510318871576415,0.454,0.10170665466681925,0.588,0.05510187298313915,0.251,25.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
156,2004-02-13 12:22:39,0.07739848852135696,0.369,0.09452516044435604,0.486,0.10077308881684385,0.986,0.05473563595821282,0.247,25.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
157,2004-02-13 12:32:39,0.0784800631530072,0.447,0.09692432590001271,0.557,0.1053800759175596,0.723,0.05615538570564715,0.247,26.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
158,2004-02-13 12:42:39,0.07904600278724172,0.425,0.09576566120084158,0.444,0.10061651531581123,0.918,0.055343660008396627,0.239,26.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
159,2004-02-13 12:52:39,0.076684854401187,0.369,0.09408924687206889,0.425,0.1026953497646376,0.767,0.05469313542392683,0.239,26.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
160,2004-02-13 13:02:39,0.07731124506358211,0.408,0.0948111331888956,0.459,0.10340249643761629,1.108,0.05505879137624163,0.269,26.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
161,2004-02-13 13:12:39,0.07651273988842887,0.347,0.09443133692042131,0.405,0.10122243500161537,0.747,0.05585318060059897,0.239,26.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
162,2004-02-13 13:22:39,0.07853164575357902,0.378,0.09606610145940854,0.417,0.10232275977498237,0.959,0.05557275592565007,0.305,26.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
163,2004-02-13 13:32:39,0.07695335881944174,0.408,0.09450489921989495,0.43,0.10002340399954528,0.872,0.05550622633641541,0.232,27.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
164,2004-02-13 13:42:39,0.0773624014758421,0.427,0.09587885651671658,0.43,0.10394486805851998,0.723,0.05514142284772742,0.281,27.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
165,2004-02-13 13:52:39,0.07617467014102358,0.334,0.09489189186952764,0.461,0.09933450236133969,0.715,0.05465509218327694,0.225,27.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
166,2004-02-13 14:02:39,0.07762221305131911,0.439,0.0950941974911423,0.415,0.10153087608618437,0.652,0.05391578946390032,0.244,27.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
167,2004-02-13 14:12:39,0.0772534147328817,0.439,0.09588958366715009,0.569,0.10304465454393122,0.593,0.055188665226939944,0.239,27.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
168,2004-02-13 14:22:39,0.07768636614216809,0.439,0.09575830832508087,0.469,0.10352678312503846,0.842,0.055211670545756215,0.254,27.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
169,2004-02-13 14:32:39,0.07781753999741961,0.393,0.09560314292689336,0.557,0.10103234828702451,0.515,0.05573599661223773,0.261,28.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
170,2004-02-13 14:42:39,0.07728229123843638,0.354,0.09652805792512804,0.471,0.10227267092801477,0.759,0.05665837566682551,0.315,28.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
171,2004-02-13 14:52:39,0.0763878511845552,0.432,0.09395474829173084,0.488,0.09972247133451166,0.715,0.054317596765315154,0.278,28.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
172,2004-02-13 15:02:39,0.07818466596582414,0.439,0.09490419717075214,0.437,0.10169341226282187,0.747,0.0548973215919388,0.264,28.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
173,2004-02-13 15:12:39,0.07616144415760429,0.344,0.09486057743019818,0.483,0.0998519489982544,0.669,0.05485615422402485,0.327,28.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
174,2004-02-13 15:22:39,0.07534258573084265,0.381,0.0946775402146346,0.466,0.09976628621550655,0.647,0.05431627576058579,0.249,28.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
175,2004-02-13 15:32:39,0.07689426810105468,0.359,0.09479974782403168,0.459,0.09951103258166277,0.752,0.05551248583863251,0.244,29.0,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
176,2004-02-13 15:42:39,0.07548419678875672,0.344,0.09548500705485456,0.415,0.10092784009504017,0.605,0.055359525384356845,0.251,29.17,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
177,2004-02-13 15:52:39,0.0782630183983989,0.496,0.09535538968404919,0.496,0.10040340166750453,0.781,0.055568271634989695,0.251,29.33,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
178,2004-02-13 16:02:39,0.07547406975298288,0.383,0.09471481170672634,0.444,0.10021236386341632,0.569,0.055283416612432246,0.242,29.5,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
179,2004-02-13 16:12:39,0.07556067544581722,0.405,0.0944357446271339,0.422,0.1000556251542111,0.784,0.055918722406945245,0.259,29.67,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
180,2004-02-13 16:22:39,0.07667824796470966,0.381,0.0943249106521244,0.439,0.09797129507260341,0.564,0.05521978104583537,0.264,29.83,0.09565685203420095,False,0.10202421829022722,False,0.11539199646474478,False,0.06035258379661236,False,False,Normal
